/home/kenkim/librispeech/feature/train_noisy_100000/TCAR/15/2943-171001-0077+TCAR_ch05_1846.pt7,/home/kenkim/librispeech/txt/train/2943-171001-0077.txt
/home/kenkim/librispeech/feature/train_noisy_100000/TMETRO/5/5321-53046-0033+TMETRO_ch15_856.pt7,/home/kenkim/librispeech/txt/train/5321-53046-0033.txt
/home/kenkim/librispeech/feature/train_noisy_100000/TCAR/15/1545-161007-0014+TCAR_ch14_2156.pt7,/home/kenkim/librispeech/txt/train/1545-161007-0014.txt
/home/kenkim/librispeech/feature/train_noisy_100000/PCAFETER/0/4014-186175-0030+PCAFETER_ch04_2441.pt7,/home/kenkim/librispeech/txt/train/4014-186175-0030.txt
/home/kenkim/librispeech/feature/train_noisy_100000/DKITCHEN/15/348-132751-0026+DKITCHEN_ch06_1509.pt7,/home/kenkim/librispeech/txt/train/348-132751-0026.txt
/home/kenkim/librispeech/feature/train_noisy_100000/OMEETING/10/1815-143381-0001+OMEETING_ch13_77.pt7,/home/kenkim/librispeech/txt/train/1815-143381-0001.txt
/home/kenkim/librispeech/feature/train_noisy_100000/PSTATION/15/584-124227-0033+PSTATION_ch16_624.pt7,/home/kenkim/librispeech/txt/train/584-124227-0033.txt
/home/kenkim/librispeech/feature/train_noisy_100000/DWASHING/15/684-137978-0011+DWASHING_ch13_1470.pt7,/home/kenkim/librispeech/txt/train/684-137978-0011.txt
/home/kenkim/librispeech/feature/train_noisy_100000/SCAFE/15/644-163239-0038+SCAFE_ch11_1214.pt7,/home/kenkim/librispeech/txt/train/644-163239-0038.txt
/home/kenkim/librispeech/feature/train_noisy_100000/PCAFETER/5/1271-136861-0045+PCAFETER_ch12_1146.pt7,/home/kenkim/librispeech/txt/train/1271-136861-0045.txt
/home/kenkim/librispeech/feature/train_noisy_100000/SCAFE/5/3557-159359-0044+SCAFE_ch15_1325.pt7,/home/kenkim/librispeech/txt/train/3557-159359-0044.txt
/home/kenkim/librispeech/feature/train_noisy_100000/PRESTO/0/5979-42000-0005+PRESTO_ch06_1774.pt7,/home/kenkim/librispeech/txt/train/5979-42000-0005.txt
/home/kenkim/librispeech/feature/train_noisy_100000/STRAFFIC/10/6459-70120-0011+STRAFFIC_ch02_572.pt7,/home/kenkim/librispeech/txt/train/6459-70120-0011.txt
/home/kenkim/librispeech/feature/train_noisy_100000/SCAFE/5/7205-64110-0023+SCAFE_ch15_2351.pt7,/home/kenkim/librispeech/txt/train/7205-64110-0023.txt
/home/kenkim/librispeech/feature/train_noisy_100000/OMEETING/10/3912-82271-0018+OMEETING_ch05_397.pt7,/home/kenkim/librispeech/txt/train/3912-82271-0018.txt
/home/kenkim/librispeech/feature/train_noisy_100000/PCAFETER/5/6458-232057-0112+PCAFETER_ch06_1648.pt7,/home/kenkim/librispeech/txt/train/6458-232057-0112.txt
/home/kenkim/librispeech/feature/train_noisy_100000/STRAFFIC/15/3807-4923-0047+STRAFFIC_ch07_2395.pt7,/home/kenkim/librispeech/txt/train/3807-4923-0047.txt
/home/kenkim/librispeech/feature/train_noisy_100000/SCAFE/10/3274-167023-0041+SCAFE_ch03_1678.pt7,/home/kenkim/librispeech/txt/train/3274-167023-0041.txt
/home/kenkim/librispeech/feature/train_noisy_100000/PCAFETER/10/4492-8904-0020+PCAFETER_ch06_509.pt7,/home/kenkim/librispeech/txt/train/4492-8904-0020.txt
/home/kenkim/librispeech/feature/train_noisy_100000/PRESTO/15/1050-134119-0035+PRESTO_ch01_1923.pt7,/home/kenkim/librispeech/txt/train/1050-134119-0035.txt
/home/kenkim/librispeech/feature/train_noisy_100000/TCAR/15/8447-285242-0002+TCAR_ch15_503.pt7,/home/kenkim/librispeech/txt/train/8447-285242-0002.txt
/home/kenkim/librispeech/feature/train_noisy_100000/SCAFE/0/4054-11077-0042+SCAFE_ch12_728.pt7,/home/kenkim/librispeech/txt/train/4054-11077-0042.txt
/home/kenkim/librispeech/feature/train_noisy_100000/PCAFETER/15/1544-121402-0035+PCAFETER_ch01_1925.pt7,/home/kenkim/librispeech/txt/train/1544-121402-0035.txt
/home/kenkim/librispeech/feature/train_noisy_100000/SCAFE/10/7357-94126-0013+SCAFE_ch06_1313.pt7,/home/kenkim/librispeech/txt/train/7357-94126-0013.txt
/home/kenkim/librispeech/feature/train_noisy_100000/DWASHING/0/5765-231844-0023+DWASHING_ch02_1791.pt7,/home/kenkim/librispeech/txt/train/5765-231844-0023.txt
/home/kenkim/librispeech/feature/train_noisy_100000/TMETRO/5/1430-139231-0023+TMETRO_ch10_2276.pt7,/home/kenkim/librispeech/txt/train/1430-139231-0023.txt
/home/kenkim/librispeech/feature/train_noisy_100000/TCAR/15/7492-87279-0000+TCAR_ch12_855.pt7,/home/kenkim/librispeech/txt/train/7492-87279-0000.txt
/home/kenkim/librispeech/feature/train_noisy_100000/SCAFE/5/5154-26559-0003+SCAFE_ch03_29.pt7,/home/kenkim/librispeech/txt/train/5154-26559-0003.txt
/home/kenkim/librispeech/feature/train_noisy_100000/TMETRO/0/7874-110243-0017+TMETRO_ch04_533.pt7,/home/kenkim/librispeech/txt/train/7874-110243-0017.txt
/home/kenkim/librispeech/feature/train_noisy_100000/TMETRO/5/202-129387-0024+TMETRO_ch07_2265.pt7,/home/kenkim/librispeech/txt/train/202-129387-0024.txt
/home/kenkim/librispeech/feature/train_noisy_100000/TCAR/0/2270-3545-0038+TCAR_ch13_509.pt7,/home/kenkim/librispeech/txt/train/2270-3545-0038.txt
/home/kenkim/librispeech/feature/train_noisy_100000/OMEETING/15/75-854-0003+OMEETING_ch06_2179.pt7,/home/kenkim/librispeech/txt/train/75-854-0003.txt
/home/kenkim/librispeech/feature/train_noisy_100000/STRAFFIC/15/712-123615-0049+STRAFFIC_ch10_75.pt7,/home/kenkim/librispeech/txt/train/712-123615-0049.txt
/home/kenkim/librispeech/feature/train_noisy_100000/TMETRO/15/2445-148556-0051+TMETRO_ch07_270.pt7,/home/kenkim/librispeech/txt/train/2445-148556-0051.txt
/home/kenkim/librispeech/feature/train_noisy_100000/PCAFETER/15/7228-98238-0046+PCAFETER_ch05_774.pt7,/home/kenkim/librispeech/txt/train/7228-98238-0046.txt
/home/kenkim/librispeech/feature/train_noisy_100000/SCAFE/5/216-122451-0060+SCAFE_ch06_478.pt7,/home/kenkim/librispeech/txt/train/216-122451-0060.txt
/home/kenkim/librispeech/feature/train_noisy_100000/DWASHING/15/7946-116281-0014+DWASHING_ch16_1606.pt7,/home/kenkim/librispeech/txt/train/7946-116281-0014.txt
/home/kenkim/librispeech/feature/train_noisy_100000/STRAFFIC/10/6804-79288-0074+STRAFFIC_ch12_2402.pt7,/home/kenkim/librispeech/txt/train/6804-79288-0074.txt
/home/kenkim/librispeech/feature/train_noisy_100000/PRESTO/5/7433-89651-0034+PRESTO_ch08_850.pt7,/home/kenkim/librispeech/txt/train/7433-89651-0034.txt
/home/kenkim/librispeech/feature/train_noisy_100000/TCAR/0/1259-27120-0025+TCAR_ch01_69.pt7,/home/kenkim/librispeech/txt/train/1259-27120-0025.txt
/home/kenkim/librispeech/feature/train_noisy_100000/DWASHING/0/6553-82558-0003+DWASHING_ch03_110.pt7,/home/kenkim/librispeech/txt/train/6553-82558-0003.txt
/home/kenkim/librispeech/feature/train_noisy_100000/STRAFFIC/10/5448-19208-0048+STRAFFIC_ch02_608.pt7,/home/kenkim/librispeech/txt/train/5448-19208-0048.txt
/home/kenkim/librispeech/feature/train_noisy_100000/STRAFFIC/15/2834-132496-0053+STRAFFIC_ch09_1553.pt7,/home/kenkim/librispeech/txt/train/2834-132496-0053.txt
/home/kenkim/librispeech/feature/train_noisy_100000/SCAFE/0/5951-57348-0016+SCAFE_ch11_1749.pt7,/home/kenkim/librispeech/txt/train/5951-57348-0016.txt
/home/kenkim/librispeech/feature/train_noisy_100000/STRAFFIC/0/3955-181687-0015+STRAFFIC_ch06_1698.pt7,/home/kenkim/librispeech/txt/train/3955-181687-0015.txt
/home/kenkim/librispeech/feature/train_noisy_100000/STRAFFIC/5/2003-143255-0010+STRAFFIC_ch06_1779.pt7,/home/kenkim/librispeech/txt/train/2003-143255-0010.txt
/home/kenkim/librispeech/feature/train_noisy_100000/DWASHING/10/7942-292240-0003+DWASHING_ch14_639.pt7,/home/kenkim/librispeech/txt/train/7942-292240-0003.txt
/home/kenkim/librispeech/feature/train_noisy_100000/DKITCHEN/15/7055-85634-0050+DKITCHEN_ch05_661.pt7,/home/kenkim/librispeech/txt/train/7055-85634-0050.txt
/home/kenkim/librispeech/feature/train_noisy_100000/DWASHING/10/49-121052-0078+DWASHING_ch02_1837.pt7,/home/kenkim/librispeech/txt/train/49-121052-0078.txt
/home/kenkim/librispeech/feature/train_noisy_100000/TCAR/5/3969-175415-0032+TCAR_ch02_540.pt7,/home/kenkim/librispeech/txt/train/3969-175415-0032.txt
/home/kenkim/librispeech/feature/train_noisy_100000/OMEETING/15/7780-274562-0066+OMEETING_ch04_1389.pt7,/home/kenkim/librispeech/txt/train/7780-274562-0066.txt
/home/kenkim/librispeech/feature/train_noisy_100000/PRESTO/5/8190-284434-0020+PRESTO_ch09_2252.pt7,/home/kenkim/librispeech/txt/train/8190-284434-0020.txt
/home/kenkim/librispeech/feature/train_noisy_100000/DWASHING/0/1699-141159-0004+DWASHING_ch13_963.pt7,/home/kenkim/librispeech/txt/train/1699-141159-0004.txt
/home/kenkim/librispeech/feature/train_noisy_100000/DKITCHEN/15/51-121055-0103+DKITCHEN_ch11_2089.pt7,/home/kenkim/librispeech/txt/train/51-121055-0103.txt
/home/kenkim/librispeech/feature/train_noisy_100000/SCAFE/15/3962-722-0007+SCAFE_ch14_1549.pt7,/home/kenkim/librispeech/txt/train/3962-722-0007.txt
/home/kenkim/librispeech/feature/train_noisy_100000/OMEETING/0/5296-26679-0041+OMEETING_ch06_87.pt7,/home/kenkim/librispeech/txt/train/5296-26679-0041.txt
/home/kenkim/librispeech/feature/train_noisy_100000/PRESTO/5/6436-111963-0019+PRESTO_ch09_2316.pt7,/home/kenkim/librispeech/txt/train/6436-111963-0019.txt
/home/kenkim/librispeech/feature/train_noisy_100000/PSTATION/5/1374-133833-0076+PSTATION_ch15_2051.pt7,/home/kenkim/librispeech/txt/train/1374-133833-0076.txt
/home/kenkim/librispeech/feature/train_noisy_100000/TMETRO/0/6346-60784-0039+TMETRO_ch06_1690.pt7,/home/kenkim/librispeech/txt/train/6346-60784-0039.txt
